region;estado;municipio;parroquia_actual;ciudad;urbana;zona;codigo_postal
ANDINA;TRUJILLO;Boconó;El Carmen;El Carmen;si;Urbanización Santa Cecilia;3103
ANDINA;TRUJILLO;Boconó;El Carmen;El Carmen;si;Urbanización Villa Berti;3103
ANDINA;TRUJILLO;Boconó;Mosquey;Mosquey;si;Caserío Boca de Monte;3103
ANDINA;TRUJILLO;Boconó;Mosquey;Mosquey;si;Caserío Cafenol;3103
ANDINA;TRUJILLO;Boconó;Mosquey;Mosquey;si;Caserío Chente Carrillo;3103
ANDINA;TRUJILLO;Boconó;Mosquey;Mosquey;si;Caserío La Cruz;3103
ANDINA;TRUJILLO;Boconó;Mosquey;Mosquey;si;Caserío La Defensa;3103
ANDINA;TRUJILLO;Boconó;Mosquey;Mosquey;si;Caserío La Hoyada I;3103
ANDINA;TRUJILLO;Boconó;Mosquey;Mosquey;si;Caserío La Hoyada II;3103
ANDINA;TRUJILLO;Boconó;Mosquey;Mosquey;si;Caserío La Hoyada III;3103
ANDINA;TRUJILLO;Boconó;Mosquey;Mosquey;si;Caserío Las Palmitas;3103
ANDINA;TRUJILLO;Boconó;Mosquey;Mosquey;si;Caserío Ricardo Berty;3103
ANDINA;TRUJILLO;Boconó;Mosquey;Mosquey;si;Centro Mosquey;3103
ANDINA;TRUJILLO;Boconó;Ayacucho;Batatal;si;Caserío Cerro Los Gudiños;3103
ANDINA;TRUJILLO;Boconó;Ayacucho;Batatal;si;Caserío La Defensa;3103
ANDINA;TRUJILLO;Boconó;Ayacucho;Batatal;si;Caserío Río Blanco;3103
ANDINA;TRUJILLO;Boconó;Ayacucho;Batatal;si;Caserío Río Negro;3103
ANDINA;TRUJILLO;Boconó;Ayacucho;Batatal;si;Caserío Tierra Negra;3103
ANDINA;TRUJILLO;Boconó;Ayacucho;Batatal;si;Centro Ayacucho;3103
ANDINA;TRUJILLO;Boconó;Ayacucho;Batatal;si;Sector El Batatal;3103
ANDINA;TRUJILLO;Boconó;Ayacucho;Batatal;si;Sector Jiménez;3103
ANDINA;TRUJILLO;Boconó;Ayacucho;Batatal;si;Sector San Rafael;3103
ANDINA;TRUJILLO;Boconó;Burbusay;Burbusay;si;Caserío Bisnaca;3115
ANDINA;TRUJILLO;Boconó;Burbusay;Burbusay;si;Caserío La Travesía;3115
ANDINA;TRUJILLO;Boconó;Burbusay;Burbusay;si;Caserío Los Plátanos;3115
ANDINA;TRUJILLO;Boconó;Burbusay;Burbusay;si;Caserío Mesa Dentro;3115
ANDINA;TRUJILLO;Boconó;Burbusay;Burbusay;si;Centro Burbusay;3115
ANDINA;TRUJILLO;Boconó;Burbusay;Burbusay;si;Conjunto Residencial Asopinar;3115
ANDINA;TRUJILLO;Boconó;Burbusay;Burbusay;si;Conjunto Residencial Los Leones;3115
ANDINA;TRUJILLO;Boconó;Burbusay;Burbusay;si;Sector Árbol Redondo;3115
ANDINA;TRUJILLO;Boconó;Burbusay;Burbusay;si;Sector Chejendeíto;3115
ANDINA;TRUJILLO;Boconó;Burbusay;Burbusay;si;Sector Mesa Adentro;3115
ANDINA;TRUJILLO;Boconó;Burbusay;Burbusay;si;Sector Visnajá;3115
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío Calle Abajo;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío Chuchuco;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío El Despacho;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío El Potrero;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío El Resbalón;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío El Volcán;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío La Abejera;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío La Pedregosa;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío La Vega;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío Las Lomas;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío Miraflores;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío Pajarito;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Caserío Piedra de Sol;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Centro General Rivas;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Sector Hato Viejo;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Sector Las Mesitas;3101
ANDINA;TRUJILLO;Boconó;General Rivas;Las Mesitas;si;Sector Visum;3101
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Caserío Cascajal;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Caserío Cunaviche;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Caserío El Cerro;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Caserío El Pueblo;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Caserío La Cuchilla;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Caserío La Lagunilla;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Caserío La Negra;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Caserío Las Filas;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Caserío Lomas de Los Hidalgos;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Caserío Villa Nueva;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Centro Guaramacal;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Sector Agua Linda;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Sector Alto de Piedra;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Sector El Cerro La Cuchilla;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Sector El Santuario;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Sector Loma Hidalgo;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Sector Mesa de Cunaviche;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Sector Quebrada Seca;3118
ANDINA;TRUJILLO;Boconó;Guaramacal;Guaramacal;si;Sector San Antonio;3118
ANDINA;TRUJILLO;Boconó;Vega de Guaramacal;Vega de Guaramacal;si;Caserío La Fernanda;3103
ANDINA;TRUJILLO;Boconó;Vega de Guaramacal;Vega de Guaramacal;si;Centro de La Vega Guaramacal;3103
ANDINA;TRUJILLO;Boconó;Vega de Guaramacal;Vega de Guaramacal;si;Sector Agua Fría;3103
ANDINA;TRUJILLO;Boconó;Vega de Guaramacal;Vega de Guaramacal;si;Sector La Cuchilla;3103
ANDINA;TRUJILLO;Boconó;Monseñor Jáuregui;Niquitao;si;Sector El Potrerito;3118
ANDINA;TRUJILLO;Boconó;Monseñor Jáuregui;Niquitao;si;Sector El Raizón;3118
ANDINA;TRUJILLO;Boconó;Monseñor Jáuregui;Niquitao;si;Sector Escora;3118
ANDINA;TRUJILLO;Boconó;Monseñor Jáuregui;Niquitao;si;Sector Ismambites;3118
ANDINA;TRUJILLO;Boconó;Monseñor Jáuregui;Niquitao;si;Sector La Vitisús;3118
ANDINA;TRUJILLO;Boconó;Monseñor Jáuregui;Niquitao;si;Sector Las Dos Quebradas;3118
ANDINA;TRUJILLO;Boconó;Monseñor Jáuregui;Niquitao;si;Sector Niquitao;3118
ANDINA;TRUJILLO;Boconó;Monseñor Jáuregui;Niquitao;si;Sector Vitisay;3118
ANDINA;TRUJILLO;Boconó;Monseñor Jáuregui;Niquitao;si;Sector Volcán;3118
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Caserío Altamira;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Caserío El Carrizal;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Caserío El Isfoque;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Caserío El Jarillo;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Caserío El Portachuelo;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Caserío El Say;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Caserío Las Adjuntas;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Caserío Loma Pancha;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Caserío Omega;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Caserío Villa Nueva;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Centro de Rafael Rangel;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Sector San Rafael;3103
ANDINA;TRUJILLO;Boconó;Rafael Rangel;San Rafael;si;Sector Villa Nueva;3103
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Caserío Carimbú;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Caserío Cerro de Paja;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Caserío Juan Ignacio;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Caserío Lomas de San Miguel;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Caserío Piedra Gorda;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Caserío Río Negro;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Centro San Miguel;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Sector Cambumbú;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Sector Corito;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Sector Jaco;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Sector La Cañada;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Sector Potrerito;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Sector Potrero Grande;3119
ANDINA;TRUJILLO;Boconó;San Miguel;San Miguel;si;Sector Río Negro Abajo;3119
ANDINA;TRUJILLO;Boconó;San José;Tostós;si;Centro San José;3103
ANDINA;TRUJILLO;Boconó;San José;Tostós;si;Sector Altamira;3103
ANDINA;TRUJILLO;Boconó;San José;Tostós;si;Sector Boyaquí;3103
ANDINA;TRUJILLO;Boconó;San José;Tostós;si;Sector Las Guayabitas;3103
ANDINA;TRUJILLO;Boconó;San José;Tostós;si;Sector Loma Arriba;3103
ANDINA;TRUJILLO;Boconó;San José;Tostós;si;Sector Los Barros;3103
ANDINA;TRUJILLO;Boconó;San José;Tostós;si;Sector Tostós;3103
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Caserío El Perico;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Caserío La Cima;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Caserío La Cuchilla;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Caserío La Morita;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Caserío Las Lajas;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Caserío Las Quebraditas;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Caserío Los Apocentos;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Caserío Meza de Luz;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Caserío San Cayetano;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Caserío Tierra Blanca;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Centro Campo Elías;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Sector Cunaviche;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Sector El Amparo;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Urbanización El Paramito;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Campo Elías;Campo Elías;si;Urbanización José Gregorio Hernández;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Arnoldo Gabaldón;Las Quebradas;si;Sector El Morrito;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Arnoldo Gabaldón;Las Quebradas;si;Sector La Cima;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Arnoldo Gabaldón;Las Quebradas;si;Sector Las Quebradas;3116
ANDINA;TRUJILLO;Juan Vicente Campo Elías;Arnoldo Gabaldón;Las Quebradas;si;Sector Río Negro Arriba;3116
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Oficina Postal Telegráfica Pampán;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Barrio Andrés Eloy Blanco;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Barrio Atalaya;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Barrio Progreso;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Barrio San Francisco;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Barrio Tendal;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Caserío Bucaral;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Caserío El Golfo;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Caserío La Cuesta;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Caserío San Antonio;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Caserío San José;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Caserío Santa Cruz;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Centro Pampán;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Sector Catalina;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Sector El Guamito;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Sector El Paují;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Sector La Catalina Parte Baja;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Sector La Concepción;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Sector Mucuche;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Sector Mucuche Viejo;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Sector Plaza Bolívar;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Sector Represa;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Urbanización Ferruccio Batistoni;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Urbanización José Félix Rivas;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Urbanización José Jesús Ramón;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Urbanización Maracaibo;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Urbanización Monseñor Camargo;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Urbanización Monte Carmelo;3151
ANDINA;TRUJILLO;Pampán;Pampán;Pampán;si;Urbanización Vista Alegre;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Caserío El Corozal;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Caserío El Tambor;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Caserío El Tanque;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Caserío La Guaca;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Caserío San Antonio;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Caserío San Francisco;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Sector Arenosa;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Sector Curvelo;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Sector El Capucal;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Sector Flor de Patria;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Sector La Betico;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Sector La Montaña de Peraza;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Sector Siete Casas;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Sector Tabor;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Sector Terrazas de San Rafael;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización 1ro de Mayo;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización Antonio Gómez;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización Antonio Nicolás Briceño;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización Cerrillo I;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización Cerrillo II;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización Colinas San Rafael;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización Fondur;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización Lola de Briceño;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización Malvinas;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización Pablo Emilio León;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización Positos;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización Rurales Viejos;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización San José;3151
ANDINA;TRUJILLO;Pampán;Flor de Patria;Flor de Patria;si;Urbanización San Rafael;3151
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Caserío Campo Estrella;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Caserío Catalina;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Caserío Cocuiza;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Caserío El Paraíso;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Caserío Macoyal;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Caserío Maracibito;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Caserío Santa Lucía;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Centro La Paz;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Sector Colinas del Guatiri;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Sector El Tablón;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Sector Monay;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Sector San Benito;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Urbanización La Paz;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Urbanización Las Casitas;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Urbanización San Benito;3153
ANDINA;TRUJILLO;Pampán;La Paz;Monay;si;Urbanización Tablón;3153
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Barrio Pueblo Nuevo;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Caserío Bolívar;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Caserío El Estanque;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Caserío El Pozo;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Caserío Los Filos;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Caserío Siquisay;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Caserío Victorox;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Caserío Vitu;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Centro Santa Ana;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Sector El Corozo;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Sector El Llanito;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Sector El Pie;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Sector El Zamurito;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Sector Las Lajas;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Sector Las Quebraditas;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Sector Las Travesías;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Sector Los Corrales;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Sector Montaña de Peraza;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Sector Santa Ana;3156
ANDINA;TRUJILLO;Pampán;Santa Ana;Santa Ana;si;Sector Valle Abajo;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;El Socorro;El Paradero;si;Oficina Postal Telegráfica Monay;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;El Socorro;El Paradero;si;Sector Cerro Alto;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;El Socorro;El Paradero;si;Sector El Paradero;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;El Socorro;El Paradero;si;Sector La Campana;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;El Socorro;El Paradero;si;Sector La Chara;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;El Socorro;El Paradero;si;Sector La Cocuiza;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;El Socorro;El Paradero;si;Sector Las Casitas;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;El Socorro;El Paradero;si;Sector Media Ladera;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;El Socorro;El Paradero;si;Sector Río Chiquito;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;Antonio José de Sucre;La Placita;si;Centro La Placita;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;Antonio José de Sucre;La Placita;si;Sector Cachicamo;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;Antonio José de Sucre;La Placita;si;Sector Caño de León;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;Antonio José de Sucre;La Placita;si;Sector El Secreto;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;Los Caprichos;Los Caprichos;si;Centro Los Caprichos;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;Los Caprichos;Los Caprichos;si;Sector El Bijao;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;Los Caprichos;Los Caprichos;si;Sector Jirajara;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;Los Caprichos;Los Caprichos;si;Sector Loma Seca;3156
ANDINA;TRUJILLO;José Felipe Márquez Cañizales;Los Caprichos;Los Caprichos;si;Sector Puente de Piedra;3156
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Oficina Postal Telegráfica Chejendé;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Caserío El Stadium;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Caserío La Pandita;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Caserío Las Delicias;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Centro Chejendé;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector Bonilla;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector El Batatillo;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector El Corozal;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector El Potrero;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector La Alcabala;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector La Aragana;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector La Peñita;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector La Pica;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector La Ranchería;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector La Viciosa;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector Las 3 Matas;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector Las Escobas;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector Las Mesetas;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector Las Playitas;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector Los Silos;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector Río Seco;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector Sabana Larga;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector Sabana Larga Abajo;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector San Antonio;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector San Felipe;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector Santa Cruz;3124
ANDINA;TRUJILLO;Candelaria;Chejendé;Chejendé;si;Sector Zapatero;3124
ANDINA;TRUJILLO;Candelaria;Arnoldo Gabaldón;Minas;si;Centro Arnoldo Gabaldón;3124
ANDINA;TRUJILLO;Candelaria;Arnoldo Gabaldón;Minas;si;Sector Batallito;3124
ANDINA;TRUJILLO;Candelaria;Arnoldo Gabaldón;Minas;si;Sector El Jobo;3124
ANDINA;TRUJILLO;Candelaria;Arnoldo Gabaldón;Minas;si;Sector Guama;3124
ANDINA;TRUJILLO;Candelaria;Arnoldo Gabaldón;Minas;si;Sector La Gran Parada;3124
ANDINA;TRUJILLO;Candelaria;Arnoldo Gabaldón;Minas;si;Sector La Llanada;3124
ANDINA;TRUJILLO;Candelaria;Arnoldo Gabaldón;Minas;si;Sector La Urbina;3124
ANDINA;TRUJILLO;Candelaria;Arnoldo Gabaldón;Minas;si;Sector La Viciosa;3124
